,ID,Kota_Kabupaten,Provinsi,Area,Regional,Jumlah_Kelurahan_Desa,PDRB,PDRB_Per_Kapita,Indeks_Pembangunan_Manusia,Jumlah_Penduduk,Luas_Wilayah,Dana_Alokasi_Umum,Pengeluaran_Riil_per_Kapita_ per_Tahun,Nilai_UMR,Jumlah_Penduduk_Miskin,Jumlah_Penduduk_Bekerja,Pengguna_Internet,Pemilik_Ponsel,Pengguna_Ponsel,Jumlah_Agen_Pulsa,log_PDRB,log_PDRB_Per_Kapita,log_Indeks_Pembangunan_Manusia,log_Dana_Alokasi_Umum,log_Pengeluaran_Riil_per_Kapita_ per_Tahun,log_Nilai_UMR,log_Jumlah_Penduduk_Miskin,log_Jumlah_Penduduk_Bekerja,log_Pengguna_Internet,log_Pemilik_Ponsel,log_Pengguna_Ponsel,log_Jumlah_Penduduk,Area_encode,Regional_Encode
68,69,Kab. Deli Serdang,Sumatera Utara,Area 1,Sumbagut,14/380,109334,49794,75.44,1932568,2241.68,1385860252,12225.0,3188592.0,86.26,1125931.0,803806,1219972.0,1404604.0,1718.0,11.602171842484424,10.81566985636574,4.336506119372072,21.049586905069354,9.41132011058867,14.975090311632162,4.468892167695464,13.934121695094412,13.597114469593306,14.014339285317002,14.15526668243303,14.474360763851582,1,3
69,70,Kota Dumai,Riau,Area 1,Sumbagteng,33/-,36192,117199,74.4,317016,1623.38,437822618,11751.0,3383834.0,9.88,140600.0,168671,196218.0,262001.0,331.0,10.496621008949695,11.67163715612505,4.32280727501391,19.89732440686234,9.371778717853713,15.03452023965425,2.3869262414277967,11.853681370708943,12.035711279654933,12.186986661383939,12.476107416301884,12.666710679181753,1,5
70,71,Kab. Penukal Abab Lematang Ilir,Sumatera Selatan,Area 1,Sumbagsel,71,7090,37362,64.7,194647,1840.0,297726294,8196.0,3144446.0,24.17,98473.0,54212,101124.0,119549.0,64.0,8.866581653303996,10.528436188904791,4.185098925490565,19.511685149260398,9.011523512653032,14.961148597997765,3.2256528091472245,11.497547832925905,10.900676011066274,11.524112654360794,11.69148997288647,12.178948078133516,1,1
71,72,Kota Padang,Sumatera Barat,Area 1,Sumbagteng,104/-,62458,65685,82.82,908013,693.66,1068755501,14481.0,3278682.0,42.17,436811.0,529217,635793.0,742951.0,878.0,11.042265620462347,11.092641091963714,4.4286716424969255,20.789760726272167,9.580661777948766,15.00295237533758,3.765145809567386,12.987258175562943,13.17915572424993,13.36262989048446,13.518386718652065,13.71901507596677,1,5
72,73,Kab. Pasaman,Sumatera Barat,Area 1,Sumbagteng,-/37,8909,31679,66.64,300085,3947.63,561308754,8425.0,2464504.0,20.29,133773.0,97137,134807.0,219716.0,84.0,9.094929520464856,10.363440845928363,4.21419952403038,20.145781677510364,9.039077442538963,14.7175015339346,3.058237478905388,11.803907087913293,11.483887926846934,11.811606822880378,12.300095633622218,12.611824379223966,1,5
73,74,Kab. Padang Pariaman,Sumatera Barat,Area 1,Sumbagteng,-/103,21287,51219,70.61,430860,1332.51,722635928,10998.0,2268981.0,28.98,181344.0,157833,244211.0,320891.0,307.0,9.965898812657525,10.843885359753516,4.271234729018849,20.398416097279533,9.305559638557117,14.634841830720376,3.4005304926744517,12.108156573335648,11.969299126796075,12.405791979500549,12.678859896902495,12.973540811269242,1,5
74,75,Kab. Ogan Komering Ulu,Sumatera Selatan,Area 1,Sumbagsel,14/143,14720,40015,69.32,367837,4797.06,603568602,10020.0,3144446.0,47.3,182248.0,132659,204027.0,254410.0,246.0,9.597030324758013,10.597034653117401,4.253056253376921,20.218370267269158,9.212438170058329,14.961148597997765,3.877431560658527,12.113129162887402,11.795544743079548,12.226012518309721,12.446706348507037,12.815397902835642,1,1
75,76,Kab. Tapanuli Utara,Sumatera Utara,Area 1,Sumbagut,11/241,7889,26141,73.47,312992,3791.64,609962657,11648.0,2542836.0,28.41,172493.0,83808,149900.0,238257.0,172.0,8.97335141383992,10.171298495345496,4.310396359722554,20.22890829686439,9.362975618399776,14.748790944827311,3.3813347525659037,12.058117732239927,11.33629567927138,11.917730355182513,12.3811093991269,12.653936105054955,1,3
76,77,Kab. Tanah Datar,Sumatera Barat,Area 1,Sumbagteng,-/75,13095,37607,72.33,371938,1336.1,651739765,10588.0,2763592.0,15.34,174454.0,150652,219892.0,313057.0,230.0,9.48006211905097,10.534972072703967,4.294969802105708,20.295155908314747,9.267571005430455,14.832042202665503,2.7936160894318567,12.069422107711782,11.92273445806744,12.300896343384977,12.654143755870091,12.826485141314716,1,5
77,78,Kab. Padang Lawas Utara,Sumatera Utara,Area 1,Sumbagut,2/386,11620,42608,69.85,260467,3918.05,523820730,9987.0,2767784.0,26.79,124078.0,61443,118096.0,181065.0,77.0,9.360569085222874,10.659820777549237,4.260564966136689,20.076660067337933,9.209139651399664,14.833557919292558,3.3246762437544124,11.728673738501374,11.025881469869036,11.679261599661288,12.106616884666611,12.470235291939044,1,3
78,79,Kab. Banyuasin,Sumatera Selatan,Area 1,Sumbagsel,16/288,28688,33568,66.74,835887,11832.99,886097109,9850.0,3194894.0,96.27,383950.0,252852,407635.0,516557.0,634.0,10.264269053017653,10.421358301028755,4.215676847389625,20.60233710752931,9.19532825185568,14.977064781403978,4.577490616881349,12.858270219261092,12.440563571179686,12.91812989831476,13.154942855525778,13.636249911800018,1,1
79,80,Kab. Agam,Sumatera Barat,Area 1,Sumbagteng,-/82,20549,41828,72.46,529372,1804.3,762542948,9651.0,2339399.0,33.31,242382.0,240033,310014.0,420131.0,347.0,9.930616219924381,10.64134515786313,4.296741040391521,20.452169391416938,9.174920426744922,14.665405044198744,3.5354368568703585,12.39827439870473,12.38853585895702,12.644375962387485,12.948324226596426,13.179448566341177,1,5
80,81,Kota Sawah Lunto,Sumatera Barat,Area 1,Sumbagteng,31,3682,58884,72.64,64885,231.93,349197280,10182.0,2510628.0,1.36,31249.0,32803,42359.0,53659.0,54.0,8.211482916445066,10.98334166827565,4.299188356364877,19.671147595530563,9.228474942171665,14.736043877323192,0.8586616190375187,10.349774655164548,10.398305738156301,10.653959799715343,10.890423123979614,11.08038716293513,1,5
81,82,Kab. Labuhan Batu,Sumatera Utara,Area 1,Sumbagut,23/75,33610,68013,72.01,494133,2156.02,652519523,11150.0,2895289.0,42.17,233444.0,174029,269819.0,369673.0,295.0,10.422608673326225,11.127468845320323,4.290596418067994,20.296351618552553,9.319284458965361,14.878595836683854,3.765145809567386,12.36070178230722,12.06698297712822,12.505510348992807,12.820376815159245,13.110562014447785,1,3
82,83,Kab. Batanghari,Jambi,Area 1,Sumbagsel,14/110,16466,60340,69.84,301934,5804.0,571897802,9825.0,2930000.0,26.54,114983.0,122832,209927.0,209927.0,158.0,9.709113657218,11.007767085330117,4.260423812914633,20.16447086729747,9.192787212728593,14.89051332229012,3.315639493300509,11.652548267231067,11.71858098823553,12.254519893767801,12.254519893767801,12.617967041403242,1,1
83,84,Kab. Ogan Komering Ulu Timur,Sumatera Selatan,Area 1,Sumbagsel,7/305,15068,22264,69.28,648826,3370.0,759212795,11505.0,3144446.0,71.1,351037.0,190309,327203.0,441875.0,337.0,9.620394932418154,10.010771217755803,4.252487263318897,20.44779265970173,9.350623917423238,14.961148597997765,4.278054044290903,12.768649758696347,12.156409600511074,12.69833910857488,12.998784578713865,13.382921396207214,1,1
84,85,Kab. Solok,Sumatera Barat,Area 1,Sumbagteng,-/74,13587,36386,69.08,391731,3738.0,668243259,10171.0,2422385.0,29.28,183305.0,144804,210960.0,305369.0,184.0,9.516942329280475,10.501966846976991,4.249637446628136,20.320162826886797,9.227394126542011,14.700263562816227,3.410487428569248,12.1189121665163,11.883143288724334,12.259428561251049,12.629279435114496,12.878333211491933,1,5
85,86,Kota Padang Panjang,Sumatera Barat,Area 1,Sumbagteng,16/-,3477,64749,77.93,56058,23.0,354367009,10734.0,3188468.0,2.84,25863.0,36373,37534.0,48220.0,44.0,8.154212694914229,11.078288979561783,4.368561383720311,19.685843685454895,9.28126471031288,14.975051422250182,1.3454723665996355,10.160607319405269,10.501609512686963,10.533029110007103,10.783549889802996,10.934159986528998,1,5
86,87,Kab. Ogan Ilir,Sumatera Selatan,Area 1,Sumbagsel,14/227,11184,26003,67.06,416783,2666.09,592817070,10424.0,3144446.0,57.97,211488.0,129467,217086.0,277197.0,270.0,9.32232887392423,10.16600565132436,4.22038966907276,20.200396428764986,9.251962046667002,14.961148597997765,4.077028840012413,12.261928266659666,11.771189025339341,12.288053473833969,12.532487331264642,12.940323380968536,1,1
87,89,Kab. Lima Puluh Kota,Sumatera Barat,Area 1,Sumbagteng,-/79,15616,40791,69.47,383759,3571.14,702365062,9596.0,2125742.0,26.43,199426.0,128509,202379.0,268656.0,233.0,9.656115343487846,10.616241262734992,4.255187087338931,20.36996385958344,9.169205828617628,14.56963194628719,3.311637304949512,12.203203533561936,11.763762001301187,12.217902397283751,12.50119075202447,12.857772636175946,1,5
88,89,Kab. Humbang Hasundutan,Sumatera Utara,Area 1,Sumbagut,1/153,5951,31292,68.87,197498,2335.33,491293205,7850.0,2524033.0,17.92,112029.0,48717,85220.0,129083.0,85.0,8.691482576512929,10.351149709344082,4.246636372564359,20.012551668425306,8.968396191198256,14.74136897323397,2.9402195636237325,11.62652197155277,10.793803850638048,11.35300316131972,11.768218634220005,12.193488800019356,1,3
89,90,Kota Pariaman,Sumatera Barat,Area 1,Sumbagteng,16/55,5008,56591,76.9,93971,66.13,391516784,12796.0,2519099.0,3.66,43339.0,53387,58701.0,80316.0,89.0,8.518991573357617,10.943622911445262,4.355425952876702,19.785538946039306,9.456966047437597,14.739412252839765,1.5390154481375546,10.67683127509035,10.885341280594043,10.98022907678602,11.293736583630396,11.450752144538939,1,5
90,91,Kab. Tapanuli Tengah,Sumatera Utara,Area 1,Sumbagut,56/159,9957,26434,69.23,365411,2188.0,614127615,10071.0,2830884.0,47.19,185218.0,101565,157296.0,253694.0,164.0,9.206131527202128,10.18244416866955,4.251775570170929,20.235713308163128,9.217514575724183,14.856099941580505,3.8751515306522415,12.129294187724694,11.52846411245087,11.965891017027246,12.443888037076253,12.808780763109295,1,3
91,92,Kota Pekanbaru,Riau,Area 1,Sumbagteng,83/-,119112,104177,81.32,982329,632.27,818435221,14433.0,2997976.0,30.4,514200.0,666545,699331.0,840314.0,1408.0,11.68782790135988,11.553856253572192,4.410614091525794,20.522904809310006,9.577341813632218,14.913448285834065,3.4468078929142076,13.150369518580607,13.409864433473633,13.45788087269076,13.64153210052457,13.797682579764661,1,5
92,93,Kab. Simeulue,Aceh,Area 1,Sumbagut,-/138,2216,23765,66.03,92612,2051.48,423660373,7085.0,4200479.0,17.34,36589.0,40844,40844.0,57729.0,40.0,7.7039102096163115,10.07601126684997,4.205140280369866,19.86444268750356,8.865876285425417,15.250709362437767,2.9090844668283187,10.507530258013253,10.617539693775969,10.617539693775969,10.96353224805498,11.436184799549588,1,3
93,94,Kab. Batu Bara,Sumatera Utara,Area 1,Sumbagut,10/141,34048,81749,68.36,410912,922.2,568210636,10410.0,3191571.0,49.78,208595.0,135370,205682.0,295023.0,261.0,10.435555942570769,11.3114210887595,4.239310332472287,20.158002747730077,9.250618218474752,14.976024143348578,3.9275025762765323,12.24815464590954,11.81577443631366,12.234091427597694,12.594811987944945,12.926136792239129,1,3
94,95,Kab. Muaro Jambi,Jambi,Area 1,Sumbagsel,5/150,24403,55041,69.18,402251,5326.0,631350550,8556.0,2930000.0,17.3,184465.0,165790,279486.0,279486.0,342.0,10.102502332271744,10.915851809156347,4.2510633701550695,20.263371814581614,9.054504940418054,14.89051332229012,2.9069010598473755,12.125220443637915,12.018483237942203,12.540711058867684,12.540711058867684,12.904834036874588,1,1
95,96,Kab. Musi Rawas,Sumatera Selatan,Area 1,Sumbagsel,13/186,19077,47241,66.79,395804,6350.1,600180128,9520.0,3144446.0,54.95,208596.0,107381,196685.0,259865.0,172.0,9.856291117705153,10.763038606417654,4.216414691442874,20.212740383124913,9.161255164285691,14.961148597997765,4.024458434757935,12.248159439853831,11.584147849245463,12.18936382746691,12.467921392525978,12.888676944713561,1,1
96,97,Kota Langsa,Aceh,Area 1,Sumbagut,-/66,5302,29986,77.17,185718,262.41,416834350,12057.0,4200479.0,18.65,76830.0,115846,115846.0,143133.0,118.0,8.57602797713713,10.308519233394938,4.358885942232239,19.848199461034287,9.397483619049352,15.250709362437767,2.9780773383152703,11.249363483526032,11.66002563397063,11.66002563397063,11.871536533409715,12.131990057669652,1,3
97,98,Kab. Aceh Tenggara,Aceh,Area 1,Sumbagut,-/385,4945,22840,69.37,220607,4231.43,550538893,8020.0,4200479.0,28.98,92626.0,49297,89863.0,122990.0,52.0,8.506334448081361,10.036312445648633,4.253767035978457,20.12640816376569,8.989818381366925,15.250709362437767,3.4005304926744517,11.43633595480792,10.80563879125656,11.406052695321405,11.719866460945738,12.304142649876537,1,3
98,99,Kota Pematang Siantar,Sumatera Utara,Area 1,Sumbagut,53/-,13933,54572,78.75,268001,55.66,569499118,12372.0,2501519.0,21.23,137927.0,131927,174297.0,223081.0,250.0,9.542087175590064,10.907294533930326,4.378896741664954,20.16026779387929,9.423271958213975,14.732409105081313,3.101442727976105,11.834487088855687,11.790011598208606,12.068521756972974,12.315294695856881,12.498749722151715,1,3
99,100,Kab. Bungo,Jambi,Area 1,Sumbagsel,12/141,18047,48156,69.92,362597,4659.0,602613586,11471.0,2930000.0,22.07,167075.0,141959,255781.0,255781.0,244.0,9.800790154297786,10.78222178568365,4.2615524812060075,20.216786731701344,9.347664562839402,14.89051332229012,3.138533072185662,12.026204077697285,11.863300606760433,12.452080798176382,12.452080798176382,12.801050061567874,1,1
100,101,Kab. Karo,Sumatera Utara,Area 1,Sumbagut,10/259,20585,49497,74.43,405232,2127.0,694659836,12349.0,3070354.0,36.57,262029.0,142172,222336.0,303949.0,259.0,9.932366512086505,10.809687543700113,4.323205073865539,20.358932840547194,9.421411342056123,14.937303748057301,3.6262058595858777,12.476214280004966,11.864799904905317,12.311949527847787,12.624618493176868,12.91221748930408,1,3
101,102,Kota Solok,Sumatera Barat,Area 1,Sumbagteng,13/-,4050,57040,78.29,73185,71.29,377778817,12117.0,3019506.0,1.99,31142.0,26360,31127.0,38107.0,61.0,8.30671904320269,10.951525586491304,4.373112017284307,19.74981944475793,9.402447229504935,14.92060413099202,1.095273387402595,10.346344779861354,10.179640924163953,10.34586301466439,10.54817951282667,11.200759424826883,1,5
102,103,Kab. Kepulauan Mentawai,Sumatera Barat,Area 1,Sumbagteng,-/43,4644,50463,61.09,87370,6011.35,557853377,6281.0,2326013.0,13.37,48621.0,16844,27913.0,38416.0,11.0,8.443546651247939,10.829015489762766,4.128584945376802,20.139606722376364,8.745443680098592,14.659666630959228,2.6651427000909336,10.791831382359332,9.731809155840653,10.23688363406859,10.55625534894273,11.377918698802924,1,5
103,104,Kab. Ogan Komering Ilir,Sumatera Selatan,Area 1,Sumbagsel,13/314,29148,35126,66.82,768321,18359.04,978571504,10725.0,3144446.0,123.34,386545.0,215629,400818.0,534824.0,550.0,10.280175885872874,10.466725344516835,4.2168571366974925,20.70160441826742,9.280425979542871,14.961148597997765,4.823019748841191,12.865006156745268,12.28131925490471,12.901265232818822,13.189694869564613,13.551964195093687,1,1
104,105,Kab. Sarolangun,Jambi,Area 1,Sumbagsel,9/149,15356,50865,69.86,289794,6184.0,539027521,11616.0,2930000.0,25.79,135156.0,108246,207615.0,207615.0,119.0,9.639326675125693,10.836950002918602,4.260706099437326,20.10527718879418,9.360224821513475,14.89051332229012,3.2880286835565173,11.814192344665942,11.59217093185484,12.243445498594975,12.243445498594975,12.576929055441756,1,1
105,106,Kab. Aceh Barat,Aceh,Area 1,Sumbagut,-/322,7998,38066,71.38,198483,2927.95,556256963,9641.0,4200479.0,39.06,85855.0,73043,110949.0,127571.0,114.0,8.987071812848821,10.547103044065024,4.281930018135596,20.136740910916917,9.173883834965567,15.250709362437767,3.6903783302376723,11.360426753225351,11.198817278281926,11.61683492836074,11.756436190076606,12.198463771326658,1,3
106,107,Kab. Pidie,Aceh,Area 1,Sumbagut,-/730,10564,23740,70.63,435509,3086.95,842069723,9816.0,4200479.0,86.39,185832.0,213802,213802.0,255996.0,232.0,9.265301930050157,10.074958790275668,4.27151398062636,20.551373376379193,9.191870855692521,15.250709362437767,4.4703808596394525,12.132603699924719,12.272810309280063,12.272810309280063,12.452921004643034,12.984273037123584,1,3
107,108,Kab. Belitung,Bangka Belitung,Area 1,Sumbagsel,7/42,9870,51994,72.51,181826,2293.61,463002382,13554.0,3230000.0,12.07,82200.0,96279,125770.0,144562.0,223.0,9.197356444417888,10.858902839094332,4.297421451385996,19.953242758905514,9.514510761932765,14.987993004796314,2.570319527636131,11.316922746420394,11.475015891897009,11.742218072031298,11.881470677679443,12.110810964549762,1,1
108,109,Kab. Empat Lawang,Sumatera Selatan,Area 1,Sumbagsel,9/147,4995,19964,65.25,333856,2256.44,402951186,9350.0,3144446.0,31.89,134147.0,63540,152854.0,218498.0,79.0,8.516392871245468,9.901736019497323,4.193435464866331,19.814325988505367,9.143238568435446,14.961148597997765,3.4931686602009657,11.806698947058326,11.059440645817386,11.937245038592923,12.29453671684827,12.718468036566575,1,1
109,110,Kota Pangkal Pinang,Bangka Belitung,Area 1,Sumbagsel,42/-,13703,64417,78.22,218316,89.4,434574143,15663.0,3230000.0,9.4,84575.0,150108,150108.0,181433.0,282.0,9.525443040003957,11.073148376144319,4.372228792193771,19.889877130229387,9.659120364770292,14.987993004796314,2.341805806147327,11.345405817404016,11.919116975850672,11.919116975850672,12.108647230191671,12.29370341399063,1,1
110,111,Kota Subulussalam,Aceh,Area 1,Sumbagut,-/82,1727,21211,64.93,90498,1391.0,319242599,7317.0,4200479.0,14.46,29410.0,36144,36144.0,46241.0,40.0,7.454719949364001,9.962322338257021,4.188593573125209,19.581461873281732,8.898092345579153,15.250709362437767,2.738256043159276,10.289124033010108,10.495293905434398,10.495293905434398,10.741643755006049,11.413094079903212,1,3
111,112,Kab. Sijunjung,Sumatera Barat,Area 1,Sumbagteng,-/61,9134,38477,67.74,234792,3130.4,513243250,10361.0,2411378.0,16.28,114731.0,86775,124651.0,161304.0,107.0,9.119868468812108,10.557841928376918,4.230331271421687,20.0562604642396,9.245900547374733,14.695709340993439,2.8495497633759097,11.650354252873447,11.371085364720054,11.733281133748777,11.99105226177298,12.3664595538852,1,5
112,113,Kab. Solok Selatan,Sumatera Barat,Area 1,Sumbagteng,-/39,5575,32589,69.04,181774,3346.2,445646713,10325.0,2537751.0,12.39,84899.0,68200,91099.0,136931.0,61.0,8.62622695244036,10.391760771831608,4.249066507417651,19.915037075014432,9.242420265439595,14.746789207746062,2.5945081597030812,11.349229372299439,11.130214506480655,11.41971308324805,11.82723973122268,12.110524937518258,1,5
113,114,Kab. Pidie Jaya,Aceh,Area 1,Sumbagut,-/222,3461,21470,73.2,158144,1073.6,413543469,10071.0,4200479.0,31.39,66195.0,76503,76503.0,85055.0,105.0,8.149601735736155,9.974458466406707,4.3067641501733345,19.840273193867503,9.217514575724183,15.250709362437767,3.477849733183238,11.100375317138834,11.245098306029378,11.245098306029378,11.351065142072917,11.97126761267916,1,3
114,115,Kab. Aceh Selatan,Aceh,Area 1,Sumbagut,-/260,5491,23064,67.12,232161,3841.6,607341339,8089.0,4200479.0,30.91,93032.0,65544,116810.0,139479.0,95.0,8.61104776688786,10.04607159599192,4.221270855794487,20.224601530344206,8.998384010052538,15.250709362437767,3.462919440290152,11.440709547904705,11.09049220863191,11.668312523023978,11.845676500789587,12.355190682829358,1,3
